Filename,AoA,CST Coeff 1,CST Coeff 2,CST Coeff 3,CST Coeff 4,CST Coeff 5,CST Coeff 6,CST Coeff 7,CST Coeff 8,Cl,Cd,L_over_D,t_max,camber_max,dat_path,Quality,cluster_id
SD2083 9pt0,5,-0.078902942,-0.031304046,-0.035792466,-0.013336507,0.16368627,0.17945251,0.24155555,0.15281426,0.78892925,0.020395695,38.6811653145431,0.08982052881194662,0.028794066820365578,..\airfoil_opt\data\processed\SD2083 9pt0.dat,优秀,1
sd2083,5,-0.078902942,-0.031304046,-0.035792466,-0.013336507,0.16368627,0.17945251,0.24155555,0.15281426,0.78892925,0.020395695,38.6811653145431,0.08982052881194662,0.028794066820365578,..\airfoil_opt\data\processed\sd2083.dat,优秀,1
SD5060 9pt5,5,-0.11841182,-0.044402454,-0.042099817,0.015863433,0.18019141,0.17102351,0.19881002,0.098697238,0.76122668,0.020111558,37.850209317448204,0.09456835408350203,0.02302920058919942,..\airfoil_opt\data\processed\SD5060 9pt5.dat,优秀,1
sd5060,5,-0.11841182,-0.044402454,-0.042099817,0.015863433,0.18019141,0.17102351,0.19881002,0.098697238,0.76122668,0.020111558,37.850209317448204,0.09456835408350203,0.02302920058919942,..\airfoil_opt\data\processed\sd5060.dat,优秀,1
SD606010488,5,-0.098776639,-0.069168805,-0.11538037,-0.042009133,0.15655766,0.19379832,0.20662532,0.10974633,0.67625203,0.019671617,34.37704333100833,0.10390588290079661,0.01846979360241086,..\airfoil_opt\data\processed\SD606010488.dat,优秀,1
sd6060,5,-0.098776639,-0.069168805,-0.11538037,-0.042009133,0.15655766,0.19379832,0.20662532,0.10974633,0.67625203,0.019671617,34.37704333100833,0.10390588290079661,0.01846979360241086,..\airfoil_opt\data\processed\sd6060.dat,优秀,1
sd6080,5,-0.077166319,0.00068079728,-0.01444387,0.042558688,0.17825453,0.23361891,0.23232807,0.14531755,0.88704385,0.021243262,41.756480243005996,0.09192156399148327,0.03756377752249262,..\airfoil_opt\data\processed\sd6080.dat,优秀,1
SD700308588,5,-0.11104812,-0.043495649,-0.080078712,0.020402348,0.16249365,0.15280796,0.11271961,0.11452209,0.70207991,0.019351376,36.2806195280377,0.08504879777195312,0.014652353330525022,..\airfoil_opt\data\processed\SD700308588.dat,优秀,1
sd7003,5,-0.11104812,-0.043495649,-0.080078712,0.020402348,0.16249365,0.15280796,0.11271961,0.11452209,0.69899349,0.0195598869999999,35.736069947643536,0.08504879777195312,0.014652353330525022,..\airfoil_opt\data\processed\sd7003.dat,优秀,1
SD7034,5,-0.09885077,-0.004674852,-0.025706438,0.050635122,0.21396443,0.25011298,0.24649189,0.1467112,0.90646247,0.0223048629999999,40.6396788897562,0.10511789489582882,0.03929896622963607,..\airfoil_opt\data\processed\SD7034.dat,优秀,1
SD703709288,5,-0.088870054,-0.016699946,-0.043406843,0.047185288,0.18321664,0.20731275,0.18720825,0.19885051,0.85765023,0.022531701,38.064158138792976,0.09201320385815775,0.030365975050090557,..\airfoil_opt\data\processed\SD703709288.dat,优秀,1
SD7043 9pt1,5,-0.088201663,-0.0044496244,-0.026930024,0.097804957,0.19676514,0.19516793,0.23366914,0.18495291,0.92982833,0.022044399,42.17979950371974,0.09118425304044042,0.03520255190292865,..\airfoil_opt\data\processed\SD7043 9pt1.dat,优秀,1
SD7080 9pt2,5,-0.092543471,-0.033999203,-0.057214204,0.026176216,0.1755817,0.19084295,0.17075214,0.18560521,0.80075128,0.0217615689999999,36.79657840847797,0.091495336743145,0.025044600814026874,..\airfoil_opt\data\processed\SD7080 9pt2.dat,优秀,1
SD7084 9pt6,5,-0.091771018,-0.053696653,-0.056763195,-0.027720245,0.17741507,0.19331661,0.17952871,0.1689857,0.73761204,0.022662083,32.54828958132401,0.09632491254105695,0.023385177747626537,..\airfoil_opt\data\processed\SD7084 9pt6.dat,优秀,1
sd7090,5,-0.11782224,-0.057255525,-0.0864232,-0.018605288,0.17700463,0.1947108,0.14234782,0.17980209,0.71895114,0.020108815,35.753033681994694,0.10014679646343722,0.018775603552852523,..\airfoil_opt\data\processed\sd7090.dat,优秀,1
sd8000,5,-0.11610172,-0.048115463,-0.073535976,0.013057867,0.15976409,0.15089335,0.16363199,0.1437262,0.72856315,0.01979341,36.80836955330082,0.08864266390063515,0.01728400046411356,..\airfoil_opt\data\processed\sd8000.dat,优秀,1
SD8040 10,5,-0.10642946,-0.033828194,-0.066415187,0.022521048,0.19771539,0.19795956,0.19725652,0.17201027,0.80833198,0.020883096,38.70747804827406,0.09996700358759399,0.02670670535062493,..\airfoil_opt\data\processed\SD8040 10.dat,优秀,1
sd8040,5,-0.10642946,-0.033828194,-0.066415187,0.022521048,0.19771539,0.19795956,0.19725652,0.17201027,0.80833198,0.020883096,38.70747804827406,0.09996700358759399,0.02670670535062493,..\airfoil_opt\data\processed\sd8040.dat,优秀,1
GOE 480 AIRFOIL,5,-0.14113293,0.069198117,-0.0040621592,0.029399271,0.23029539,0.34481943,0.26640703,0.27229973,0.98989473,0.0247277079999999,40.03180278576583,0.11814578646881965,0.05561474219229732,..\airfoil_opt\data\processed\GOE 480 AIRFOIL.dat,优秀,2
GOE 482 AIRFOIL,5,-0.13048089,0.055450945,0.081793888,0.23436578,0.33850951,0.53333628,0.35924508,0.38298744,1.3437662,0.03804733,35.31827857565827,0.16542657878717879,0.08857122550441923,..\airfoil_opt\data\processed\GOE 482 AIRFOIL.dat,优秀,3
GOE 490 AIRFOIL,5,-0.10586146,0.060028816,-0.031714139,-0.028568009,0.19484747,0.24394161,0.17214299,0.24511858,0.83962677,0.0211913239999999,39.62125113088752,0.08902318492693576,0.038990629384332495,..\airfoil_opt\data\processed\GOE 490 AIRFOIL.dat,优秀,1
GOE 498 AIRFOIL,5,-0.16897845,-0.072497284,0.030747632,0.086888957,0.31432356,0.34842794,0.33122651,0.34582386,1.076024,0.030162279,35.67449263366339,0.1604701175036234,0.05509839860481702,..\airfoil_opt\data\processed\GOE 498 AIRFOIL.dat,优秀,2
GOE 502 AIRFOIL,5,-0.20100107,-0.02671731,0.033721558,0.10148051,0.28173432,0.38751678,0.33785238,0.37560549,1.0758911,0.0295570839999999,36.4004480279585,0.15961068050583,0.06092241073485092,..\airfoil_opt\data\processed\GOE 502 AIRFOIL.dat,优秀,2
GOE 507 AIRFOIL,5,-0.11957578,0.022060175,-0.049433945,-0.026334925,0.1531917,0.19948007,0.2064298,0.17551191,0.77525696,0.021052146,36.82555498142565,0.0865003553843201,0.030016109010455847,..\airfoil_opt\data\processed\GOE 507 AIRFOIL.dat,优秀,1
GOE 508 AIRFOIL,5,-0.1703986,0.0016959017,-0.08770986,-0.021403169,0.3081898,0.39477227,0.36970024,0.28413449,0.9166643,0.027113601,33.80828315648667,0.16572616771797713,0.0567550137227786,..\airfoil_opt\data\processed\GOE 508 AIRFOIL.dat,优秀,2
GOE 509 AIRFOIL,5,-0.085975133,0.056808783,-0.0079831245,-0.11796401,0.24841008,0.33541204,0.20527274,0.32318373,0.85192397,0.0240589589999999,35.40984337684783,0.11122076565489304,0.05278480854842412,..\airfoil_opt\data\processed\GOE 509 AIRFOIL.dat,优秀,1
GOE 511 AIRFOIL,5,-0.1197882,0.10084499,-0.046144778,-0.11782765,0.40888711,0.47158904,0.32685252,0.50052656,0.9518396,0.028555412,33.33307185341959,0.16593327501061128,0.08019098706269401,..\airfoil_opt\data\processed\GOE 511 AIRFOIL.dat,优秀,3
EPPLER 433 AIRFOIL,5,-0.099966136,-0.019493521,-0.23011539,0.14119824,0.21635002,0.29639355,0.33622119,0.34782159,0.94861652,0.025903075,36.62177251156474,0.14467596593434828,0.03925699112053667,..\airfoil_opt\data\processed\EPPLER 433 AIRFOIL.dat,优秀,2
EPPLER 434 AIRFOIL,5,-0.090721065,-0.0078260981,-0.14584646,0.023959168,0.21118862,0.31502552,0.32533169,0.2464249,0.88386144,0.024155566,36.59038417895072,0.1346378177067395,0.04326105239164999,..\airfoil_opt\data\processed\EPPLER 434 AIRFOIL.dat,优秀,2
EPPLER 435 AIRFOIL,5,-0.11013054,-0.078178821,-0.20016512,0.21391043,0.23210324,0.35005769,0.35404219,0.35672632,1.0405402,0.028740533,36.20462431924975,0.16281768304048985,0.04352871148640285,..\airfoil_opt\data\processed\EPPLER 435 AIRFOIL.dat,优秀,2
EPPLER 553 AIRFOIL,5,-0.13082834,-0.26666983,-0.075830715,0.072081127,0.22486658,0.36594174,0.25529058,0.28839539,0.87607801,0.024993411,35.052358799685244,0.18037514208257638,0.02943468972571886,..\airfoil_opt\data\processed\EPPLER 553 AIRFOIL.dat,优秀,2
EPPLER 555 AIRFOIL,5,-0.1244604,-0.25255882,-0.070604071,0.10004758,0.20600185,0.30092954,0.21080746,0.28718186,0.86324135,0.023838665,36.2118159720773,0.15950566188554482,0.025970795166466738,..\airfoil_opt\data\processed\EPPLER 555 AIRFOIL.dat,优秀,2
EPPLER 556 AIRFOIL,5,-0.12246615,-0.23971021,-0.05081437,0.1301896,0.2114764,0.31649779,0.22066822,0.31879273,0.94039242,0.02499962,37.61626856728222,0.159662127534461,0.031161476518691965,..\airfoil_opt\data\processed\EPPLER 556 AIRFOIL.dat,优秀,2
EPPLER 557 AIRFOIL,5,-0.12259993,-0.21954059,-0.03446683,0.16136519,0.2196694,0.3316978,0.23207772,0.35010484,1.0139677,0.026672236,38.01584913990713,0.15950953335403054,0.03656626313110604,..\airfoil_opt\data\processed\EPPLER 557 AIRFOIL.dat,优秀,2
EPPLER 558 AIRFOIL,5,-0.16965846,-0.15482387,-0.008438024,0.053249391,0.23537485,0.37909591,0.16872069,0.32292486,0.91326886,0.0247485039999999,36.90198243901949,0.1599302413831279,0.035272572291757245,..\airfoil_opt\data\processed\EPPLER 558 AIRFOIL.dat,优秀,2
EPPLER 559 AIRFOIL,5,-0.17167568,-0.13583985,0.011056569,0.091329118,0.24152505,0.39611401,0.18357697,0.36354909,0.98564396,0.026006315,37.900177706837745,0.16055245007280522,0.041751741753489835,..\airfoil_opt\data\processed\EPPLER 559 AIRFOIL.dat,优秀,2
EPPLER 560 AIRFOIL,5,-0.17611032,-0.11382696,0.029271784,0.13100064,0.24558736,0.41425375,0.19368287,0.40935302,1.0559023,0.027093593,38.97239838215626,0.16075696356779717,0.04819734306639884,..\airfoil_opt\data\processed\EPPLER 560 AIRFOIL.dat,优秀,2
BOEING 106 AIRFOIL,5,-0.12391043,-0.050399167,-0.09935272,-0.057784348,0.22158491,0.28376942,0.25184823,0.23091943,0.776937,0.022376325,34.72138521405995,0.13073545680575452,0.03363340586700199,..\airfoil_opt\data\processed\BOEING 106 AIRFOIL.dat,优秀,2
BOEING 707 pt40 SPAN AIRFOIL,5,-0.044250853,-0.06084171,-0.14619329,-0.0050145427,0.15173327,0.17627471,0.19327892,0.12214108,0.70056597,0.019433632,36.04915282948653,0.09514213585470808,0.0192442710248898,..\airfoil_opt\data\processed\BOEING 707 pt40 SPAN AIRFOIL.dat,优秀,1
BOEING 707 pt54 SPAN AIRFOIL,5,-0.040802103,-0.048091923,-0.12249784,-0.013114009,0.14016489,0.17664817,0.19391624,0.13828819,0.71307484,0.019464568,36.63450635020515,0.08993252917728736,0.020649328020977076,..\airfoil_opt\data\processed\BOEING 707 pt54 SPAN AIRFOIL.dat,优秀,1
BOEING 707 pt99 SPAN AIRFOIL,5,-0.048043969,-0.064715443,-0.10449624,-0.029312707,0.12639859,0.17710218,0.18181959,0.14969219,0.69387922,0.019299035,35.95408889615465,0.08959470780945974,0.018267350999690533,..\airfoil_opt\data\processed\BOEING 707 pt99 SPAN AIRFOIL.dat,优秀,1
BOEING 737 MIDSPAN AIRFOIL,5,-0.059579577,-0.099777704,-0.11814336,-0.078329782,0.14161457,0.19230544,0.1378517,0.14852838,0.62132115,0.018991374,32.715966206552515,0.09839606658892733,0.014534094432710535,..\airfoil_opt\data\processed\BOEING 737 MIDSPAN AIRFOIL.dat,优秀,1
BOEING 737 OUTBOARD AIRFOIL,5,-0.06710875,-0.079998712,-0.18239955,-0.034946783,0.15441972,0.17548449,0.21525027,0.1292531,0.65278661,0.019599629,33.306069722034024,0.10749541282605818,0.015612438348318998,..\airfoil_opt\data\processed\BOEING 737 OUTBOARD AIRFOIL.dat,优秀,1
BOEINGVERTOL VR5 AIRFOIL,5,-0.069927761,-0.041698103,-0.12863043,0.019074705,0.19183046,0.27435232,0.27545123,0.093590796,0.81182136,0.024806792,32.72576961986862,0.11998351397901075,0.03395714349009621,..\airfoil_opt\data\processed\BOEINGVERTOL VR5 AIRFOIL.dat,优秀,1
BOEINGVERTOL VR7 AIRFOIL,5,-0.073225408,-0.080216091,-0.067241294,-0.045357856,0.20584497,0.28364294,0.19945995,0.15689546,0.77046556,0.021432391,35.948651739322976,0.11986386477399828,0.031414734810111554,..\airfoil_opt\data\processed\BOEINGVERTOL VR7 AIRFOIL.dat,优秀,1
BOEINGVERTOL VR7 AIRFOIL WITH TAB,5,-0.075714012,-0.070415862,-0.091794957,-0.013547345,0.20844325,0.27277245,0.22548729,0.11690783,0.78565781,0.022036299,35.65289298352686,0.12013327496411555,0.03133551736964475,..\airfoil_opt\data\processed\BOEINGVERTOL VR7 AIRFOIL WITH TAB.dat,优秀,1
BOEINGVERTOL VR8 AIRFOIL,5,-0.065443833,-0.08220502,-0.06544186,-0.043665486,0.11448163,0.17333664,0.10555193,0.095436151,0.62834115,0.01849954,33.96523102736609,0.08089144540907853,0.012684096501426233,..\airfoil_opt\data\processed\BOEINGVERTOL VR8 AIRFOIL.dat,优秀,1
BOEINGVERTOL VR8 AIRFOIL WITH TAB,5,-0.065443474,-0.082205813,-0.065441062,-0.043666046,0.11462513,0.17203008,0.10886652,0.091751268,0.62754148,0.018452893,34.007755857035534,0.08090726318023936,0.01269220813871399,..\airfoil_opt\data\processed\BOEINGVERTOL VR8 AIRFOIL WITH TAB.dat,优秀,1
goe241,5,-0.089842471,-0.14171978,0.18741466,0.25052934,0.39683124,0.49959604,0.3811022,0.46423668,1.3490921,0.041127251,32.80287564077648,0.1901770824563035,0.08399262649663744,..\airfoil_opt\data\processed\goe241.dat,优秀,3
goe242,5,-0.064012546,-0.15253517,0.18600654,0.30295503,0.28012505,0.48812299,0.30899859,0.39703715,1.3869565,0.034520919,40.17727627703075,0.16394521958549502,0.07540223570699356,..\airfoil_opt\data\processed\goe242.dat,优秀,3
goe243,5,-0.1270011,-0.1484632,0.17709889,0.37839366,0.40780855,0.44868953,0.42256296,0.43958497,1.4472233,0.041320178,35.02461436637567,0.19238734739848276,0.08458205605038059,..\airfoil_opt\data\processed\goe243.dat,优秀,3
goe257,5,-0.046510385,0.022656885,-0.0090274626,-0.038677604,0.15611854,0.31653856,0.10968032,0.2879168,0.84673053,0.020949003,40.41865524578902,0.08837309717503737,0.041397680272113886,..\airfoil_opt\data\processed\goe257.dat,优秀,1
goe285,5,-0.13522943,0.019893366,-0.081945997,-0.034492441,0.22641862,0.2994698,0.17680614,0.29013576,0.82786867,0.024434334,33.88136832376933,0.11723811546180607,0.03853661332907378,..\airfoil_opt\data\processed\goe285.dat,优秀,1
goe286,5,-0.072744739,0.027382445,-0.0063304665,-0.03353351,0.208776,0.27840338,0.15535266,0.22301193,0.85033895,0.021496875,39.55639831370839,0.09436358363786847,0.041673741963165506,..\airfoil_opt\data\processed\goe286.dat,优秀,1
goe298,5,-0.22557548,0.089968567,-0.079661227,0.0012648264,0.27965304,0.28312267,0.26083698,0.21556716,0.88622496,0.024108416,36.75998290389547,0.1313973258545542,0.0453363282618456,..\airfoil_opt\data\processed\goe298.dat,优秀,2
goe300,5,-0.049085624,0.1942114,-0.035324574,0.084742268,0.25779896,0.3223811,0.24381053,0.28220499,1.095399,0.024823935,44.126726886772786,0.08470547000035882,0.06768687805740031,..\airfoil_opt\data\processed\goe300.dat,优秀,3
goe301,5,-0.049566217,0.1105424,0.026604072,0.074251646,0.26128336,0.35869939,0.21311307,0.36204797,1.103584,0.025737298,42.878782380341555,0.09999351805493262,0.06587894381733167,..\airfoil_opt\data\processed\goe301.dat,优秀,3
goe303,5,-0.072386146,0.092601892,0.014849838,0.03484666,0.23969331,0.32241576,0.23488602,0.33248695,1.0250376,0.024484546,41.86467660049731,0.09922589344056056,0.05904722849101563,..\airfoil_opt\data\processed\goe303.dat,优秀,3
goe304,5,-0.07148693,0.12855165,0.042592954,0.052859085,0.24888094,0.29658472,0.27576965,0.29272437,1.0705592,0.024813283,43.1446012202416,0.09101614290270592,0.06371469902127458,..\airfoil_opt\data\processed\goe304.dat,优秀,3
goe308,5,-0.080987482,0.14222305,-0.039816168,-0.052093407,0.19756236,0.29906133,0.15979273,0.26625092,0.87087889,0.021560533,40.39227091463833,0.08128353158639658,0.05108395489373166,..\airfoil_opt\data\processed\goe308.dat,优秀,1
goe573,5,-0.064482299,0.027247196,-0.013019946,-0.080593718,0.23880337,0.52221199,0.16148761,0.38368834,0.92238757,0.02616263,35.25591922524609,0.14112196493665002,0.06545267322518265,..\airfoil_opt\data\processed\goe573.dat,优秀,3
goe574,5,-0.056494794,0.035168328,-0.00096425786,-0.043201459,0.14681988,0.41995352,0.082069717,0.4118076,0.8877603999999999,0.022595922,39.28852294675118,0.10270261035864789,0.050378239749142795,..\airfoil_opt\data\processed\goe574.dat,优秀,1
goe584,5,-0.13409003,0.03070838,-0.053907759,0.0094724173,0.24687462,0.32954772,0.28673301,0.22888387,0.93081288,0.02438908,38.16514932092559,0.12762112961084884,0.0497866629153105,..\airfoil_opt\data\processed\goe584.dat,优秀,2
goe585,5,-0.094090627,0.037703316,-0.021139924,-0.0065112303,0.18763304,0.20687291,0.16675803,0.21316792,0.83360169,0.020704647,40.26157461172847,0.08255718358247396,0.034384893416491195,..\airfoil_opt\data\processed\goe585.dat,优秀,1
goe591,5,-0.090893392,0.044111,-0.030369765,0.021385379,0.22954524,0.32421634,0.23936796,0.28021815,0.95944464,0.023763147,40.375318976059866,0.11172875724893268,0.05104821922695404,..\airfoil_opt\data\processed\goe591.dat,优秀,1
goe592,5,-0.12096983,0.091510844,-0.0060482612,0.060207764,0.32829583,0.37104114,0.44958466,0.34848785,1.0711178,0.032168773,33.29681862593889,0.1423696408843709,0.07572669127597265,..\airfoil_opt\data\processed\goe592.dat,优秀,3
goe593,5,-0.10794458,-0.0075711606,-0.059897779,-0.017480456,0.22825652,0.29824831,0.22984594,0.30312421,0.86428744,0.023194264,37.26298191656351,0.12026409776137546,0.041545220166568995,..\airfoil_opt\data\processed\goe593.dat,优秀,2
goe615,5,-0.11272344,0.0030151979,-0.0043877557,0.0066708562,0.30353184,0.34617516,0.29610653,0.30194391,1.00066,0.027055881,36.98493499435484,0.13801299703971245,0.05615827506498948,..\airfoil_opt\data\processed\goe615.dat,优秀,3
goe619,5,-0.17417517,-0.022536118,-0.012193165,0.0051380236,0.26006679,0.32497953,0.2580982,0.2938768,0.91973422,0.0247535,37.15572424101642,0.13963800459174233,0.045642772154257646,..\airfoil_opt\data\processed\goe619.dat,优秀,2
goe621,5,-0.16528651,-0.045256286,0.0050956721,-0.030829142,0.29937175,0.32713461,0.33802881,0.28279788,0.90923307,0.026353176,34.50184030949438,0.15204227857019534,0.05075898880698481,..\airfoil_opt\data\processed\goe621.dat,优秀,2
goe622,5,-0.085985502,-0.0139172,-0.040764488,-0.017881486,0.14272898,0.19065652,0.14339714,0.19220012,0.75723996,0.019722656,38.39442111650682,0.080188946908163,0.02453790485087609,..\airfoil_opt\data\processed\goe622.dat,优秀,1
GOE 404 AIRFOIL,5,-0.16286506,0.072341146,-0.09875721,0.015833083,0.30492576,0.32828733,0.23944559,0.25755245,0.93216635,0.024904375,37.4298230732552,0.13388540895829482,0.05039005435766519,..\airfoil_opt\data\processed\GOE 404 AIRFOIL.dat,优秀,2
GOE 405 AIRFOIL,5,-0.099369193,0.11913156,-0.019576327,0.068139317,0.22331542,0.38466993,0.2855002,0.35771516,1.071012,0.026464223,40.47018497387965,0.11253769149473417,0.06607604662053666,..\airfoil_opt\data\processed\GOE 405 AIRFOIL.dat,优秀,3
GOE 406 AIRFOIL,5,-0.077384023,0.053460894,-0.01919591,-0.062987112,0.23946282,0.39565091,0.20950105,0.35101393,0.91119467,0.02438263,37.370647465019154,0.12041216913337838,0.05798524715047009,..\airfoil_opt\data\processed\GOE 406 AIRFOIL.dat,优秀,3
GOE 407 AIRFOIL,5,-0.071999066,0.067532319,-0.013676377,-0.053031566,0.21039974,0.31025998,0.17688703,0.30784596,0.87953514,0.022272361,39.48998222505463,0.09576402266504581,0.0491375194553659,..\airfoil_opt\data\processed\GOE 407 AIRFOIL.dat,优秀,1
GOE 412 AIRFOIL,5,-0.1319755,0.011202605,-0.036226058,-0.021372165,0.22931913,0.34669921,0.30309713,0.3336127,0.93840275,0.028844865,32.532748896554025,0.1327290170153339,0.05182388752061529,..\airfoil_opt\data\processed\GOE 412 AIRFOIL.dat,优秀,2
GOE 422 AIRFOIL,5,-0.15750272,0.017601242,-0.076233504,0.030697741,0.33218601,0.43267635,0.36818789,0.41786535,0.99585044,0.028816517,34.558320840787246,0.1708103797877804,0.065466839977149,..\airfoil_opt\data\processed\GOE 422 AIRFOIL.dat,优秀,3
GOE 426 AIRFOIL,5,-0.11282973,-0.042794531,-0.042558893,0.063542693,0.20820802,0.38957417,0.21478025,0.25939155,0.98062042,0.026356927,37.20541548716966,0.13600445994937738,0.045667425248125865,..\airfoil_opt\data\processed\GOE 426 AIRFOIL.dat,优秀,2
GOE 430 AIRFOIL,5,-0.17978673,-0.032145826,0.0083941383,0.14786312,0.22421747,0.31761902,0.26856504,0.32303409,1.070982,0.025760724,41.57421973078086,0.13403914991684385,0.04873128608916374,..\airfoil_opt\data\processed\GOE 430 AIRFOIL.dat,优秀,2
GOE 431 AIRFOIL,5,-0.1110111,0.0094580707,0.1927151,0.17652625,0.24778637,0.32782291,0.33168681,0.39121864,1.2485316999999998,0.02925294,42.68055450153044,0.11584573508675869,0.0727585441638711,..\airfoil_opt\data\processed\GOE 431 AIRFOIL.dat,优秀,3
